"n","lor","n1","n2","uNMA_power","uNMA_power_formula","uNMA_SE","uNMA_SE_formula","RCT_power","RCT_power_formula","RCT_SE","RCT_SE_formula"
1000,0.5,534,466,0.97,0.9773,0.1264,0.1262,0.88,0.909,0.1521,0.1518
