"n","lor","n1","n2","uNMA_power","uNMA_power_formula","uNMA_SE","uNMA_SE_formula","RCT_power","RCT_power_formula","RCT_SE","RCT_SE_formula"
200,0.5,107,93,0.76,0.7563,0.189,0.1884,0.31,0.3135,0.3439,0.3394
