"n","lor","n1","n2","uNMA_power","uNMA_power_formula","uNMA_SE","uNMA_SE_formula","RCT_power","RCT_power_formula","RCT_SE","RCT_SE_formula"
200,0.5,100,100,0.77,0.7557,0.1891,0.1885,0.3,0.3124,0.3446,0.3401
