"n","lor","n1","n2","uNMA_power","uNMA_power_formula","uNMA_SE","uNMA_SE_formula","RCT_power","RCT_power_formula","RCT_SE","RCT_SE_formula"
100,0.299,50,50,0.27,0.2995,0.2095,0.2087,0.07,0.0933,0.5078,0.4916
