"n","lor","n1","n2","uNMA_power","uNMA_power_formula","uNMA_SE","uNMA_SE_formula","RCT_power","RCT_power_formula","RCT_SE","RCT_SE_formula"
200,0.299,104,96,0.32,0.3438,0.1927,0.192,0.13,0.1383,0.3524,0.3473
