"n","lor","n1","n2","uNMA_power","uNMA_power_formula","uNMA_SE","uNMA_SE_formula","RCT_power","RCT_power_formula","RCT_SE","RCT_SE_formula"
2000,0.5,1000,1000,0.9994,0.9993,0.0973,0.0972,0.9968,0.9964,0.1077,0.1076
