"n","lor","n1","n2","uNMA_power","uNMA_power_formula","uNMA_SE","uNMA_SE_formula","RCT_power","RCT_power_formula","RCT_SE","RCT_SE_formula"
200,0.5,107,93,0.7523,0.755,0.1893,0.1887,0.319,0.3135,0.3443,0.3394
