"n","lor","n1","n2","uNMA_power","uNMA_power_formula","uNMA_SE","uNMA_SE_formula","RCT_power","RCT_power_formula","RCT_SE","RCT_SE_formula"
200,0.5,100,100,0.753,0.7545,0.1895,0.1888,0.3216,0.3124,0.3453,0.3401
