"n","lor","n1","n2","uNMA_power","uNMA_power_formula","uNMA_SE","uNMA_SE_formula","RCT_power","RCT_power_formula","RCT_SE","RCT_SE_formula"
500,0.5,267,233,0.8964,0.8936,0.1564,0.1559,0.6513,0.6441,0.2159,0.2146
