"n","lor","n1","n2","uNMA_power","uNMA_power_formula","uNMA_SE","uNMA_SE_formula","RCT_power","RCT_power_formula","RCT_SE","RCT_SE_formula"
100,0.5,53,47,0.6759,0.6834,0.206,0.2052,0.1739,0.1806,0.4951,0.48
