"n","lor","n1","n2","uNMA_power","uNMA_power_formula","uNMA_SE","uNMA_SE_formula","RCT_power","RCT_power_formula","RCT_SE","RCT_SE_formula"
1000,0.299,500,500,0.6357,0.6402,0.1291,0.1289,0.4822,0.4854,0.1558,0.1555
