"n","lor","n1","n2","uNMA_power","uNMA_power_formula","uNMA_SE","uNMA_SE_formula","RCT_power","RCT_power_formula","RCT_SE","RCT_SE_formula"
500,0.299,261,239,0.4613,0.4679,0.1595,0.1591,0.2699,0.2751,0.2209,0.2197
